,sleep,fowg,wtshdiss,badperson,eat_public,eat_worry,anxiety,worthless,restrict,desirethin,overvalwtsh,reject,mistakes,highstand,iuc,saa,intrus_thought,fearloc,bodydiss,ineffective,food_intrus,guilty,shame,sad,si,thought_death,scared,feelfat,tired,agitated,relax,urge_restrict,stress,skipmeal,foodrules,vomit,laxdiur,binge,bodycheck,impulse,exercise,compulsion,avoid_food,selfharm,hunger_anx,smallportion,drink_public,avoid_emo,avoid_sit,emo_overwhelm,eat_anx,rumination,heartrace,physsens_eat,attn_others,worryoverwhelm,physsens,socialanx,sens_body,ridthoughts,memories,chewspit
HR_Mean,0.24537580887052085,-0.11483915262630183,-0.2006486353224908,-0.07898885316155065,0.1609177288069159,-0.12361345822075132,0.19989309172493286,-0.059474925352673964,-0.17656151021410882,-0.2293349068493555,0.0105501768563735,0.02505064792768144,-0.3386135653818968,-0.22441956935494986,0.07972472054560174,0.08498260025915982,-0.04521522164530151,-0.10513367635214123,0.08508395004387384,-0.02563392971608354,0.05149233036213746,-0.10749097216776657,-0.04369700415896063,-0.09243829306108427,,-0.07900162735115004,0.21020112583273137,-0.06725987171467339,-0.09007842993246223,0.1815113663177464,0.21733103275777318,-0.24607297453540639,0.08520063124332873,-0.20730726472427544,-0.21182436489264803,0.3509818317879953,,0.3847579475362546,0.04393642892430116,0.39802890162327825,-0.01580637076394928,0.21384452536563636,-0.25800728227203895,,-0.23055273265825885,-0.1815810160137727,-0.06443615240382805,-0.15583963230775252,-0.08178177321040601,0.05026528138078254,-0.10005880910005553,0.1573606486379717,0.12849426729019603,0.20216998727812294,0.14015178689960933,0.04157818874402107,0.11675683179233516,0.008811320175505875,0.33868982738939546,0.06742158463460285,0.028626288974004873,-0.06643274241608073
HR_Minimum,0.23460108402606233,0.004367151193980936,-0.25467930684457135,-0.0281754203164057,-0.0030203719850689396,-0.08751993005942793,0.04826385433733302,-0.08297729886791419,-0.17368512214295864,0.0013445000758810154,-0.07722600390590613,0.027395674510458497,-0.26257524604406257,0.08236984007152778,-0.06924247194512358,-0.014554537860145555,-0.04687719982369547,-0.02591320664132746,0.03031262170553322,-0.1295918075919199,-0.06727197869701361,-0.006110324420137886,0.05461902931204085,-0.033396572933441296,,-0.1623680143673554,0.03417637811985215,0.008351054813695321,-0.02618862223060564,-0.08492385473072633,-0.02799157747778066,-0.2586241106826672,-0.23706175612290054,-0.12266630886647266,-0.1463861475375562,0.2238348303751487,,0.23734010703778172,0.16625117016388236,0.07566902723165342,-0.08441388593953376,0.14483209437557878,0.008225748108843642,,-0.19255756413544448,-0.03407473273186992,-0.1275754030686449,-0.3423688493636646,-0.16785285279983725,0.07250382596669674,-0.09128517244836194,0.008123190375365843,0.13418263280905607,0.09804526999327234,-0.040353365499437986,-0.10978256829361495,0.054865065083337404,-0.021100160062702312,0.3320049092697592,0.04557214995296299,0.05983123056548278,-0.028807684477917803
HR_Stdev,0.059628348865518724,-0.2084673737526834,0.003007528959667873,0.034238182678048144,0.27838610206592734,0.028717447854794523,0.2415894153544534,0.10196396088042176,0.08121949769875196,-0.24468421978347613,0.12808481720467446,0.04304751302226844,-0.08561691818170572,-0.3682793245032926,0.034739467234268954,0.2015285030908482,0.09388518883496995,0.005555986361469827,-0.003694153569182384,0.10653681310983472,0.19224168209363574,-0.06042430646794953,0.047590723525629125,0.08577756312964599,,0.15476540284890752,0.2347712038257082,-0.11184384189916745,-0.0478113372224939,0.2963459034871002,0.3007582382953052,0.11669865262135896,0.3851846903664653,-0.1326180237211132,0.0843648458414474,-0.06046646101955782,,-0.023034724416404643,-0.22529403194579684,0.1774750470382136,-0.039284758032659774,0.06082047447262415,-0.10723509265489438,,0.19274440161424536,-0.024790672269422647,0.023572093585910458,0.22311400600825645,-0.033554163006512525,-0.08610458488861275,-0.01612313718127461,0.08701443111880124,-0.03330833302148479,0.05517456626611401,0.2818702508727817,0.1889041267290044,0.07025992683626235,0.130999821881027,0.021679207476029323,0.05699795271748205,0.14785594205810992,0.0007377997863226804
HR_RMS,0.23390982053385068,-0.12477443682385046,-0.18844401310968292,-0.0731688218033896,0.17759354639417924,-0.11730210184913542,0.21245408475509409,-0.0510692225245195,-0.1569322539797758,-0.23698140309732993,0.02256870234121661,0.02496355461632186,-0.3309042261936563,-0.24496603683306187,0.07400147924103545,0.09872473019552172,-0.032913832732542905,-0.10253330788604417,0.0776734772916022,-0.018303199155942126,0.06583265400694913,-0.1089145522640509,-0.04113520887492969,-0.08269372584892204,,-0.06207146973947989,0.22625354220198995,-0.07220847110939757,-0.09391240847764629,0.19726976915601616,0.23157228327193616,-0.22105762052505082,0.12077087934065218,-0.20691580303041046,-0.18907428318522104,0.32315931726307956,,0.35812593016391764,0.015343054145314759,0.3899896350444656,-0.014472589365214308,0.2065322093134649,-0.2583582900553086,,-0.19963276486634923,-0.17717814457130102,-0.06252728187589579,-0.12612161952767864,-0.07568247528572598,0.03785941202817561,-0.0977266137298004,0.15495804199125066,0.11256220439840649,0.18807809642077664,0.15628724655467055,0.06242670113148367,0.11419101244050348,0.011953969201290288,0.3186334940803456,0.07068048229080016,0.03881531898404173,-0.06432357817683129
HR_MAD,0.11678843398742594,-0.19195639145940205,-0.05132019237711588,0.0015112855832711074,0.2754359582287298,0.007280253154038457,0.27852870686335796,0.07228580819249503,0.08261037813863004,-0.2521069772496745,0.10150390971080946,0.030556854510596858,-0.1445782545092916,-0.3479481827190613,0.03361321393249903,0.19678837760406725,0.07294573563032523,0.022089660277353255,-0.016552502869096417,0.12550620093184428,0.1803316251615665,-0.04112312572274243,0.012487995121070726,0.05078006062712258,,0.1659702667716161,0.3059649609374176,-0.150920797476747,-0.011923241585385092,0.2990432340182216,0.2965181790765028,0.07114523376204426,0.4219606402779236,-0.12037176001929596,0.07058151815417431,-0.06125308278790437,,-0.024305365199689715,-0.21786559518566442,0.1826514786573762,-0.04750462855559094,0.08579431933703868,-0.12190522179705425,,0.18127338149829755,-0.008415756760611492,0.02417941027449981,0.16862099821497528,-0.07463431123086929,-0.10415177316248332,-0.02171645610774614,0.06596915119901453,-0.028981637465712154,0.06584270497973138,0.2994760124765109,0.2092349564331057,0.05688549581738758,0.10855198616026623,0.06037944019155481,0.05482180631889203,0.10015364048287433,0.006364388339491001
HR_MAV,0.19621551066240697,-0.283515554854753,-0.15317594465780335,0.11348024741447145,0.3561771593848589,0.055955720143594005,0.2383781130594308,0.19415012874459173,-0.040916772684843915,-0.2303189117290457,0.1492588875626649,0.09663692418864095,-0.1545366843639627,-0.3513854238393177,0.09882229472942536,0.2611476939621368,0.12420438668359378,0.02489654858934939,0.057621348510844494,0.1445014044654349,0.24563991475423833,0.003287396709749878,0.14001561059192025,0.14760387355908078,,0.10240685511684743,0.11227817967818512,-0.0006144006101778427,0.0014043426345100567,0.2944374431863264,0.3514279834137669,-0.004330125562202686,0.17604126055396907,-0.2306000784407345,-0.048912265577534975,0.15897094076058843,,0.19749697166515848,-0.02171585688069129,0.3382635283682564,-0.10722017105807709,0.11690198649316678,-0.07354072340399971,,0.03520592188133099,-0.03159559225617942,0.0027749472517894767,0.047448642171321186,-0.1859105409495932,-0.035101873194807266,-0.03409526688649522,0.11392751757782155,0.08501712268443909,0.24726897757067887,0.3323562133639607,0.012513150695299355,0.15638679410996476,0.27974188384515786,0.19354638769699037,0.15289788482394662,0.24565090906941214,-0.011949988083176528
HR_Median,0.164561106719224,-0.01656515439022207,-0.1017913607020336,-0.09704051249140463,0.09149134713630722,-0.17920673555519712,0.21334112016284051,-0.12276617604237626,-0.23227179713145243,-0.17959651285414965,0.03032712610393461,0.043479525109562205,-0.2981931342832486,-0.17592748806509537,0.05173606800013927,0.037419638471908954,-0.06041310473552405,-0.14810454716602234,0.14540761327916518,-0.03762995570654848,-0.056629897124371185,-0.12120513813466798,-0.09772409752968363,-0.1541286847024352,,-0.0945541817815455,0.32217477191049326,-0.04970927354937937,-0.10583476365070732,0.17549326494998,0.11608830897833373,-0.2808173030930612,0.10632335983508445,-0.13272245045555586,-0.29216955820430085,0.42437954611765333,,0.46126257835975765,0.06671248683583918,0.4477496205015984,0.02906855483130658,0.20134486572106114,-0.33800407409570365,,-0.3201989801354707,-0.22737335548188714,-0.06907110748197816,-0.1333611438274125,-0.00810551312661951,0.11802746967247275,-0.10774300251670892,0.16708995824670145,0.07869603316578602,0.13177471038347185,0.04937562299292994,0.13860004768971684,0.07806416426553378,-0.08771029820121973,0.3294940887139603,0.04476407216194383,-0.07635513232431698,-0.13103292300701394
HR_P25,0.19835778636853316,0.054044827598280734,-0.11519078581812991,-0.17049840234661381,-0.06560059373986751,-0.14609852066446977,-0.026878185935938294,-0.19826476090221584,-0.2698046515821589,-0.08920419828804674,-0.047410681507464525,-0.033511922455533756,-0.2847282141676262,-0.0570560623655921,0.13849037451235446,-0.09845930538950767,-0.15765981978331045,-0.22224861291534395,0.17382712933143513,-0.23714091886444158,-0.07367174167231803,-0.20298927213680407,-0.09972457601159862,-0.20891225671273142,,-0.32454895492444225,-0.06037077919493683,0.05906011035898963,-0.221226318051383,-0.034105683896191306,0.07761695871650619,-0.35094788107958935,-0.26241713112598103,-0.17494390755495784,-0.3278482717738898,0.5056178354599175,,0.5255444674223889,0.18578896432817993,0.38281698537251735,0.09472353220232953,0.20823487032876817,-0.3095580595079116,,-0.48031629108212,-0.321888755289303,-0.0949080612825488,-0.30538681820438135,0.07552723791927916,0.22010485348275607,-0.08829653059243393,0.20598754960902463,0.24723229533515992,0.21517020452182695,-0.13738376477813063,-0.10078210214257698,0.1460398613663167,-0.1670210584861908,0.38230721355590186,0.004784367821987481,-0.04375625657016387,-0.0766063113910337
HR_P75,0.22704435953308347,-0.10186450013642157,-0.15767249607019873,-0.11041575282170304,0.1925904773757669,-0.10965843734275085,0.24542734391383678,-0.05773096373286745,-0.0865354644195318,-0.25038371349287736,-0.0009423997386047457,0.005913084160250973,-0.2953465833048135,-0.24552114869935096,0.058853764775573476,0.11480514658022227,-0.03028897087383697,-0.07503160301788164,0.04718393333359126,0.05242426050314254,0.07778248957071814,-0.0828317714791399,-0.08340051011129841,-0.08886765295436377,,0.020631282546969977,0.3036858579558169,-0.13360839057946458,-0.02567499255985986,0.226086607969834,0.25883770483914825,-0.18657638778370808,0.2655247628859752,-0.14288828127577843,-0.13400211737362583,0.21823269295913209,,0.2520323987606906,-0.05819298414865288,0.34717657121234785,-0.006150919786204731,0.21465563837314747,-0.2594678124487429,,-0.11972038421678073,-0.10896446334368493,-0.011993659548308078,-0.06164368979859812,-0.06158902676813323,-0.0046091330069701125,-0.07595495702267624,0.13609349028285775,0.05573740575795157,0.15643653493005044,0.19746141170383658,0.14270751668123452,0.08996359742696772,-0.009993413421308368,0.25530650392547,0.06180007055461344,-0.007453919917813551,-0.05692098810446442
EDA_Mean,-0.16575089247882907,0.29701344626184006,-0.17848054337773314,-0.21025733089247955,-0.168225114142369,0.3843738025710345,0.07547672636466798,-0.13652262319802155,0.2503646510334749,0.09620162983548494,0.1151047185155011,-0.18436742268936238,-0.08380774961698609,0.12379139527793384,0.2447920385667085,-0.1338216094837394,-0.038605178164191845,0.287153887062346,-0.05979931208640025,-0.13974429341761918,0.27975089751682836,0.01820708632837777,-0.2361658978815427,-0.19867373111511585,,-0.06539017040989897,-0.160241729329743,-0.02869064640356022,-0.036101534274826624,-0.09909775232455842,-0.02209044169500627,0.2161853677582459,-0.09234784506227227,0.22769580224550615,0.3083120699753569,-0.22730755771630826,,-0.2674913806229301,0.16507195362124166,-0.2495922424831873,0.2581784071805743,-0.06107727638859876,0.4028954751236795,,0.193260078526826,-0.02778395895466026,-0.06681100926968706,-0.14003425511872858,-0.03039025418747881,-0.11192264791718802,0.40467125667746984,-0.14282212881919734,0.35317053481292127,0.2653502586839579,-0.2754967502212963,-0.22856573923726012,0.06440388859037681,-0.29478539069830895,0.012519099711409024,0.02255028541172291,-0.16376543744982403,0.32754550162344037
