,sleep,fowg,wtshdiss,badperson,eat_public,eat_worry,anxiety,worthless,restrict,desirethin,overvalwtsh,reject,mistakes,highstand,iuc,saa,intrus_thought,fearloc,bodydiss,ineffective,food_intrus,guilty,shame,sad,si,thought_death,scared,feelfat,tired,agitated,relax,urge_restrict,stress,skipmeal,foodrules,vomit,laxdiur,binge,bodycheck,impulse,exercise,compulsion,avoid_food,selfharm,hunger_anx,smallportion,drink_public,avoid_emo,avoid_sit,emo_overwhelm,eat_anx,rumination,heartrace,physsens_eat,attn_others,worryoverwhelm,physsens,socialanx,sens_body,ridthoughts,memories,chewspit
EDA_Minimum,-0.0221194633058706,0.27425767048948835,0.2211978710190563,-0.08087357830507332,0.36406474092312996,0.015233325067928046,0.266166826880836,0.008209066417859977,0.10811731411612534,0.20837209905998835,0.12932024225945246,0.18430937596968752,0.0881811371191442,-0.0735644065836675,-0.038370066069108845,0.13002685465368471,0.03208214628478389,0.1540062366020486,0.11522983029999513,-0.04756167184468814,0.040089256949853415,0.14752886732718717,0.05110234212323606,0.044457186977972685,,,-0.0730735455131055,0.12856061448027226,0.0023908957312436035,-0.1144679634676933,0.31474459428866053,-0.10484473640474018,0.12518523582210694,-0.08926715276051649,0.10513897632484899,-0.049455970535531336,-0.026217827792766515,0.12319947381857232,0.1725762413062258,0.03980833756382561,0.3078444158076892,,-0.012885348229841978,-0.13784962906132636,0.17428382655294158,-0.026919100275462376,0.15550671985815934,0.06687028478297015,0.06159450063847492,-0.02858593748312416,0.11887615638509591,-0.05237800145433127,-0.08577615463197051,0.35223178348507456,0.19767618452668478,0.1431094299164275,0.07873512462540443,0.01650218025955623,0.11569445169569416,,0.05700735089214778,0.10408121537100738
EDA_Stdev,-0.06785731942089059,0.08481393054513962,0.026370219441818513,0.03702263326927267,0.20090147978678669,0.11211672428985274,0.05341272023602364,-0.09194635003888194,0.0015786440842003296,0.07384488960178527,-0.025338227280469715,-0.12270366850033676,-0.09800850413254748,-0.021175159072494256,-0.05302012104860299,-0.015186033559589843,-0.0036510047768278063,-0.057559147810415066,0.0128972619802656,-0.07856847262043498,0.06570860321569622,0.1620889459758334,-0.09692165042478394,0.03479471553517427,,,-0.004033552199182812,0.005206550038589564,0.13439358116193406,0.012032963511342731,0.14937486203810602,0.08890146422657606,-0.07755047423812303,0.13786239520122082,0.08034484839866171,0.022372322853889126,-0.10803346173017017,-0.14745536955973282,0.5390174123598909,-0.05393918024507501,0.19993317061690513,,0.1568059928991024,-0.04004820440239772,0.053667822186399754,-0.03317366374425736,0.022808487378892184,-0.03725937171476389,-0.05704399935919427,-0.03885153479702674,-0.01724496603965106,-0.056070372933982135,-0.06052861382059811,0.038838176961053426,-0.007816379144531697,-0.17383583946316505,-0.07133097864610055,0.12160869720588147,-0.09171698427284025,,-0.054569614999549224,-0.12267742097096132
EDA_RMS,-0.0479513016415725,0.15302962348633675,0.09920925045170699,-0.029159596532219455,0.33784157350318916,0.05308139857315232,0.16679765779719963,-0.05977813793111473,0.025467089714462553,0.09818314439066468,0.1055773481873309,-0.03019080044316548,-0.023476098002889523,-0.05481245283115239,-0.05833703669527932,0.03625478155880956,0.04376839274495455,0.08091573933802827,0.04805278388554404,-0.06513089091520788,0.06314192844985123,0.15724245367535872,-0.046059060937155866,0.0262224510485301,,,0.04002412684687816,0.0442387539427165,0.07335744570754853,-0.035763808378558005,0.31658197146557315,-0.05243231462575759,-0.025692827439699084,0.09395012550908682,0.08891386296983098,0.020586896736339157,-0.06815638980399079,-0.06092753898679559,0.3263235715393698,-0.10364237864636487,0.37732298136935377,,0.07261391518025512,-0.10574708469439272,0.09124093635115253,-0.06722677102259049,0.08666512457644247,0.05001129967657338,0.012009884749437644,-0.024383797656839925,0.046000610144082056,-0.04867437474162315,-0.07308005824898624,0.19726363201188726,0.06706931567780011,-0.096760108672252,0.008752664293817186,0.09525495865046582,-0.036444528914835544,,0.011449526413878539,-0.056059314799672175
EDA_MAD,-0.06183665228806439,0.11074626623399911,0.06894559609416644,0.04061681989773829,0.2539686995921897,0.09117592098076646,0.09603530225626054,-0.10222619936801872,0.007358399654560942,0.08712739298819179,0.02589041034787977,-0.12900390147634655,-0.10849290378642393,-0.01814073077896855,-0.05878274999201744,0.019395371530942583,-0.006140418419097404,-0.05872002136118197,0.010232789113626331,-0.08555811884664576,0.03519273817789122,0.22168595547016517,-0.10973288693760602,0.06174146727937466,,,0.0020402991661649912,0.021232298427007187,0.13838402525835017,0.04716098971033746,0.19701302903932263,0.06253216737514511,-0.06961592122661298,0.14900649512237576,0.07737067406892081,0.060574652388076806,-0.11629943253104372,-0.13572628820168278,0.5837327231924642,-0.12666446674007134,0.20781597537234392,,0.14705042953045352,-0.026765202803264814,0.013756319104710497,-0.07929169146191369,0.049472478555297274,-0.0331320326171195,-0.06594698258958584,-0.032989610094650755,-2.3495496008376995e-05,-0.05726844916224089,-0.06450184154478811,0.06986864103080849,0.01086361654371248,-0.16218382374766535,-0.08109745850884831,0.17106548438973107,-0.10312516494451264,,-0.06327474178937341,-0.12304654502818091
EDA_MAV,-0.08369256436058715,0.08345671600450875,0.0035857748591774327,0.012594256566424808,0.19257219824619223,0.13156451977692654,0.044156255114962774,-0.06883361509114462,0.0023655354297504594,0.07499960198839946,-0.02557107884435087,-0.08016412234376356,-0.05743367131358265,-0.04242741158771418,-0.049167292811016006,-0.029717857523077963,0.0182900687982813,0.007578548939436335,0.031822340795215176,-0.06354176311311911,0.12344191430979091,0.06909314303895282,-0.06684757482260366,0.01033287636011338,,,-0.0008723925423853967,-0.002071378841812764,0.10774724059787048,-0.07840299576816859,0.1524946632307201,0.07351350188033064,-0.0739291553263134,0.10145109177245112,0.07372010532884046,-0.027923428260432117,-0.08112451031632754,-0.10331534688410114,0.4357931000116434,0.027157621193469355,0.2443932926774924,,0.1208982856359994,-0.06547463584479246,0.11764446041667397,0.0022195066010525758,0.02737710160898852,-0.017508911596121356,-0.02059917253593371,-0.05283986796873564,-0.014362486543726096,-0.045838505539620725,-0.06537008183885747,0.044862502383585974,-0.0028396891801811975,-0.16535320312540283,-0.030810228513380424,0.03483260015934694,-0.060388663362754016,,-0.019449169723548376,-0.1050447823513089
EDA_Median,-0.038945022796615554,0.15862546865280563,0.11935800532341417,-0.05058295021276702,0.35964876503605847,0.02208698107612362,0.19107418512349844,-0.05322346302710565,0.0253380418854941,0.09301808666235811,0.13605496985383486,-0.009128152867983826,-0.010190545186651774,-0.062176445267441136,-0.05597572612710017,0.054146244767674274,0.05300669359515393,0.10690382636335306,0.046254630592477815,-0.05339185471394676,0.04441608794669465,0.1565115620074443,-0.03283762180425124,0.028325749115990347,,,0.0557137147255832,0.051880387359342486,0.05628040585239855,-0.017532488904382963,0.3455429905908958,-0.09567705172623667,-0.007080248748990475,0.08895831510888694,0.08183275479759082,0.030989741108321128,-0.056397528782360325,-0.036500480038943475,0.24745378251683073,-0.12915382859235863,0.3900819100417197,,0.05048766738288676,-0.11821536780444308,0.0741840332253249,-0.08800342053436992,0.10234073215684274,0.07078168829034692,0.0217469210256747,-0.007491099482835053,0.061663151778642886,-0.03890426518517686,-0.06717092654772425,0.2285008446339585,0.080650961316351,-0.06485193474637015,0.02073988671593,0.105685118182371,-0.02476010298603053,,0.02068051072929754,-0.04146744753788269
EDA_P25,-0.029823786976929095,0.15566120808274084,0.10974676463097278,-0.04722505735110439,0.3414863366617125,0.025658001148728866,0.19130986354566784,-0.03981624255778784,0.030739204587280414,0.0897784738487648,0.14295093196738706,0.008006493548023614,0.004816244675578632,-0.05946087567747437,-0.05456653341280826,0.04854142688440848,0.058906950147298714,0.12529770807720622,0.055858217586795024,-0.04684038693367749,0.0512154544454436,0.13562328571582172,-0.017416221370194933,0.013683188292212971,,,0.051274842565322463,0.05225850646711066,0.0348262140216054,-0.04901803341042556,0.33608344271319746,-0.1025758577282903,-0.00615488393794261,0.0685442434621925,0.08479352186540609,0.012526360227857436,-0.044417224321736455,-0.02456151141755861,0.17877458959813577,-0.10794501883279908,0.4038491436595615,,0.042614284028274586,-0.12863811328583258,0.0936495501839258,-0.06487510719138412,0.09567474965018252,0.07742456924201938,0.035767250083296474,-0.01663538081404408,0.059897591876050406,-0.03848422646420726,-0.06706369950233526,0.23758893072969112,0.08589002434623219,-0.05994870106992397,0.036569501975425314,0.07225398822848364,-0.010118200107710022,,0.034376058056990934,-0.02325062810968157
EDA_P75,-0.03887813770285899,0.16236617562897593,0.12139209468390447,-0.03208165022501948,0.3557560007459556,0.035616034176233734,0.1873525573663557,-0.06196058090430017,0.02762096145559766,0.10192459662993869,0.13240069777972313,-0.02883822865387939,-0.02680964586619764,-0.05451340956200184,-0.0599476225324855,0.05924395228853762,0.04268050730914402,0.08515642592035436,0.04396843025486596,-0.06405964314833429,0.04052506503465754,0.18686118407204477,-0.04841236159520414,0.038320406587064815,,,0.04568474559470689,0.054492589189878336,0.06504655399253646,-0.01586701916129934,0.3311486628162582,-0.07325036261824112,-0.019517159949587883,0.09619945140505778,0.08122919283512876,0.04104647552730031,-0.06727356571884907,-0.04466149761041752,0.32522193144491407,-0.13992322340757352,0.36776067385103584,,0.06225628565606826,-0.10065468098619253,0.06357201576277484,-0.09210824769171704,0.10091736497654433,0.05719573211419041,0.009029693817825205,-0.019422271225743064,0.05834900466143491,-0.04603615906528072,-0.07268044133727306,0.21134114208054622,0.07875459769022447,-0.08184815927644667,0.006176483179471677,0.1201346263362592,-0.03941668110091072,,0.008446279088595484,-0.053073692752488216
TEMP_Mean,0.1110292701454526,0.030050723337066265,0.02832817475604877,0.18539533248912246,0.03524009745608522,0.011365187410299786,-0.2391264007455202,0.07709453572469915,-0.16562399724020058,-0.09999592765243437,-0.10556308176740907,-0.24039272897162517,0.05426262908434691,0.07997108078137324,-0.11764726016330337,-0.09751962256343823,0.09977968204800089,-0.3140146736677801,0.019392812976976457,0.07535638905174043,-0.13605874568537368,-0.023509889868288506,-0.26200037254110137,0.09867699094789409,,,0.11889118751639789,-0.04059984613139672,0.024964689269280697,0.1627070530162874,-0.009474295041880302,0.021873206670849663,-0.1262845352133766,0.19342785580444527,-0.03585175602587738,0.03210012967483977,0.058355167881505805,-0.2563189467370599,0.05351600696884872,-0.1517064657952314,-0.08993971561058876,,0.18137123557287682,-0.04249138478703788,-0.10356616022786518,0.010564150623015503,0.09166927313074351,0.2977383578490103,0.22590062478216924,0.09989001000604586,-0.2378165354583642,-0.024450586286145354,0.08687247548970761,0.024332062919261085,-0.0828692020649575,-0.3388372714051564,0.1539646398521118,0.22280096108902833,-0.27107949969588196,,0.23749956302949632,-0.061597205010182225
TEMP_Minimum,0.12863532636479108,0.04906167122924166,0.04709160189826757,0.17532745407543687,0.02580988246341179,-0.0008733972448552829,-0.20999286554177277,0.07155789630457364,-0.17139390351001232,-0.08034086470521895,-0.10700985623063154,-0.2318299630442313,0.06521891734409484,0.05353755081314301,-0.12036793587821308,-0.08045444162897286,0.05240495265418029,-0.3055874204477888,0.02620915337805218,0.04603678713125041,-0.14363120972360838,-0.025673460089623908,-0.2428835030260617,0.09282419470739266,,,0.12712189194504583,0.013357784940639106,0.0023204045785702103,0.16595966281448024,-0.032375010201383,0.023946956631807,-0.11529189138255545,0.17476916617011679,-0.024833543038568107,0.022532278602808726,0.08891243242979528,-0.21969442410429027,0.07303771003824042,-0.14909582155104917,-0.09321692755590673,,0.13087955848406765,-0.04373497665495855,-0.1020260823500395,0.02884985133884329,0.10570625386518427,0.28143998942579557,0.2500798908821375,0.09039353542936703,-0.1972071849040702,-0.016846680168670265,0.06323335427559756,0.05840316886085099,-0.06517237262632836,-0.31327113686650615,0.1746219547275302,0.25518385262505383,-0.254493247905458,,0.2619093843100876,-0.05920694741925823
TEMP_Stdev,-0.13375590153569725,-0.001121035766441015,0.03713958331839285,0.08442373847054119,0.14723307124809884,0.06851093094608639,-0.07319194295666019,0.12642270127405222,0.061113220393652835,0.00532715154090341,0.001980292470731726,-0.007616424315272416,-0.028621166526968247,0.2640581272025333,-0.06406521035856153,-0.004217806946390733,0.1519009582409093,-0.08049970886624494,0.0024364122735606427,0.05033254536866067,0.01399387797196003,0.08252236553434002,-0.11884378771316513,-0.06056241770052471,,,-0.1207816592909966,-0.23372972637854741,0.18733479257872618,-0.000489522023492262,0.08193739704306018,-0.04127923503134376,-0.027892939489804983,0.11017974997652542,-0.05559621325485186,0.12785304298209862,-0.2080163690655101,-0.21078152785516321,-0.15961616618624908,-0.05034036091745966,0.05717824186378632,,0.3197426303450312,0.046207418349605345,-0.07341550718058783,-0.06038054932658121,-0.04783557558459194,-0.04182724371127798,-0.16323986626876608,0.10998653801465448,-0.3188362658044978,-0.0696904007354047,0.25648950263161385,-0.024648668179091265,-0.042255569198058694,-0.11095308391968704,-0.10633392888741966,-0.16233025606809745,-0.08626821268703104,,-0.17098749888332604,0.08553285535093966
TEMP_RMS,0.1109356453106209,0.030041563584352792,0.028344056034484432,0.18542241383038285,0.035337868021058344,0.011413497669512943,-0.23918722933164258,0.07717795356448647,-0.16559247521408116,-0.0999830641923247,-0.10558015964479582,-0.24042148752723302,0.05425198893531779,0.08013594198351075,-0.11769530215741708,-0.09753413655803625,0.09985646375748077,-0.3140849830315565,0.019395072980266402,0.07541052932399293,-0.1360135155171392,-0.0234777751070095,-0.2620759579003128,0.09862740305522273,,,0.1188163366219815,-0.04075007075316669,0.02509771145577608,0.1626960902504425,-0.00941229611672583,0.02184997561622983,-0.1263071356985699,0.1934972136331019,-0.03587321508877492,0.03219725444030926,0.058244264515283445,-0.2564326878848384,0.05343229908467511,-0.15171112439348897,-0.08993616948218706,,0.1815362364927867,-0.04245607685349484,-0.10362598008433625,0.010496392322280227,0.0916520172722527,0.29770519453614525,0.225839713194054,0.0999574827501774,-0.23800046570224567,-0.024495975126613296,0.08703839849048527,0.024292965108543167,-0.08289513283934878,-0.3388723918348724,0.15392911624944638,0.22271184024999768,-0.27114207977416244,,0.23743435989764625,-0.061553886522847795
TEMP_MAD,-0.1325812562279908,-0.015994927974209622,0.0255194809075668,0.09569927086981196,0.13027260811805397,0.040533143323940486,-0.10099377864930756,0.17339585094874801,0.0326503096772281,-0.030884577216803457,-0.016581458753629298,-0.043181086851553155,-0.06583887529998224,0.32567476984339694,-0.096741136985552,-0.015596379136594703,0.13196486201306573,-0.07031114044731084,-0.014198000792839345,0.041800395751599835,-0.0035169612773506193,0.0727739276751896,-0.13049602415056433,-0.061607440036437866,,,-0.118421917490352,-0.25242219450845066,0.15947566556835943,0.017165122909261428,0.0705455364203298,-0.06357796754376985,-0.022483281733819478,0.09121031392944086,-0.07115279774017272,0.12478820557330256,-0.2083455004950554,-0.18258990945296794,-0.15734978951624484,-0.06429089726275272,0.0969432477091909,,0.3106728097252539,0.05081231844040143,-0.09221848661744167,-0.08489017767255987,-0.03983436535368987,-0.05058896790580159,-0.15858664710423112,0.14479570077754153,-0.32909699427913763,-0.07719941892629681,0.3148130392195064,-0.012822364879703878,-0.06924590582773997,-0.16047581239420758,-0.10256717040829498,-0.1620769945970524,-0.0985146011952831,,-0.16614944682145527,0.07716405145854557
