,sleep,fowg,wtshdiss,badperson,eat_public,eat_worry,anxiety,worthless,restrict,desirethin,overvalwtsh,reject,mistakes,highstand,iuc,saa,intrus_thought,fearloc,bodydiss,ineffective,food_intrus,guilty,shame,sad,si,thought_death,scared,feelfat,tired,agitated,relax,urge_restrict,stress,skipmeal,foodrules,vomit,laxdiur,binge,bodycheck,impulse,exercise,compulsion,avoid_food,selfharm,hunger_anx,smallportion,drink_public,avoid_emo,avoid_sit,emo_overwhelm,eat_anx,rumination,heartrace,physsens_eat,attn_others,worryoverwhelm,physsens,socialanx,sens_body,ridthoughts,memories,chewspit,sleep_meanCentered,sleep_medCentered,fowg_meanCentered,fowg_medCentered,wtshdiss_meanCentered,wtshdiss_medCentered,badperson_meanCentered,badperson_medCentered,eat_public_meanCentered,eat_public_medCentered,eat_worry_meanCentered,eat_worry_medCentered,anxiety_meanCentered,anxiety_medCentered,worthless_meanCentered,worthless_medCentered,restrict_meanCentered,restrict_medCentered,desirethin_meanCentered,desirethin_medCentered,overvalwtsh_meanCentered,overvalwtsh_medCentered,reject_meanCentered,reject_medCentered,mistakes_meanCentered,mistakes_medCentered,highstand_meanCentered,highstand_medCentered,iuc_meanCentered,iuc_medCentered,saa_meanCentered,saa_medCentered,intrus_thought_meanCentered,intrus_thought_medCentered,fearloc_meanCentered,fearloc_medCentered,bodydiss_meanCentered,bodydiss_medCentered,ineffective_meanCentered,ineffective_medCentered,food_intrus_meanCentered,food_intrus_medCentered,guilty_meanCentered,guilty_medCentered,shame_meanCentered,shame_medCentered,sad_meanCentered,sad_medCentered,si_meanCentered,si_medCentered,thought_death_meanCentered,thought_death_medCentered,scared_meanCentered,scared_medCentered,feelfat_meanCentered,feelfat_medCentered,tired_meanCentered,tired_medCentered,agitated_meanCentered,agitated_medCentered,relax_meanCentered,relax_medCentered,urge_restrict_meanCentered,urge_restrict_medCentered,stress_meanCentered,stress_medCentered,skipmeal_meanCentered,skipmeal_medCentered,foodrules_meanCentered,foodrules_medCentered,vomit_meanCentered,vomit_medCentered,laxdiur_meanCentered,laxdiur_medCentered,binge_meanCentered,binge_medCentered,bodycheck_meanCentered,bodycheck_medCentered,impulse_meanCentered,impulse_medCentered,exercise_meanCentered,exercise_medCentered,compulsion_meanCentered,compulsion_medCentered,avoid_food_meanCentered,avoid_food_medCentered,selfharm_meanCentered,selfharm_medCentered,hunger_anx_meanCentered,hunger_anx_medCentered,smallportion_meanCentered,smallportion_medCentered,drink_public_meanCentered,drink_public_medCentered,avoid_emo_meanCentered,avoid_emo_medCentered,avoid_sit_meanCentered,avoid_sit_medCentered,emo_overwhelm_meanCentered,emo_overwhelm_medCentered,eat_anx_meanCentered,eat_anx_medCentered,rumination_meanCentered,rumination_medCentered,heartrace_meanCentered,heartrace_medCentered,physsens_eat_meanCentered,physsens_eat_medCentered,attn_others_meanCentered,attn_others_medCentered,worryoverwhelm_meanCentered,worryoverwhelm_medCentered,physsens_meanCentered,physsens_medCentered,socialanx_meanCentered,socialanx_medCentered,sens_body_meanCentered,sens_body_medCentered,ridthoughts_meanCentered,ridthoughts_medCentered,memories_meanCentered,memories_medCentered,chewspit_meanCentered,chewspit_medCentered
HR_Mean,-0.18841324298916504,-0.05283971317877483,-0.2485830228021085,0.07249003309506623,-0.006949231275284531,-0.24661950419120246,-0.16401656977397103,0.0688704824250441,0.13042514438541808,0.14133467850668358,0.016879852281236223,0.18402915715359616,0.11619861327238165,0.07350069977489393,0.035655509025738635,0.18655733627576562,-0.00011863805617344621,-0.11722445971057484,-0.11609403805547557,-0.06309582669789761,0.0007381366051412239,-0.012278244476394662,0.1106007365427194,0.04690189639467475,0.12021801525773454,0.10697625663872067,0.08530644073470446,-0.16775311716933822,0.02114814768098097,0.09238739353446343,0.09090133668383976,0.05486208916179779,0.1556995589148883,-0.10237788593058358,-0.008991897181314228,,,,-0.020424443240571542,0.04776448860667997,0.34305930516756733,0.08937477431777957,-0.14264452748702042,-0.03503614908885687,0.03109945619761455,-0.13454178806158087,-0.10222568572975238,0.12362218114279756,0.21381036797629527,0.14243678974588106,-0.06073551799397498,0.4817217952432587,0.061059865962341996,0.014219959933711323,0.3377804138061698,0.16483500112274513,-0.11402876480098607,-0.026205542889301953,0.02198352596388713,0.2623072145163683,0.48473189161851177,,-0.18841324298916517,-0.18841324298916517,-0.05283971317877483,-0.05283971317877483,-0.24858302280210853,-0.24858302280210853,0.07249003309506617,0.07249003309506617,-0.006949231275284551,-0.006949231275284531,-0.24661950419120252,-0.24661950419120252,-0.16401656977397103,-0.16401656977397103,0.0688704824250441,0.0688704824250441,0.13042514438541805,0.13042514438541805,0.14133467850668363,0.14133467850668363,0.016879852281236223,0.016879852281236223,0.18402915715359616,0.18402915715359616,0.11619861327238164,0.11619861327238164,0.07350069977489396,0.07350069977489394,0.035655509025738594,0.035655509025738594,0.1865573362757655,0.1865573362757655,-0.00011863805617346544,-0.00011863805617341376,-0.1172244597105749,-0.1172244597105749,-0.11609403805547557,-0.11609403805547557,-0.0630958266978976,-0.06309582669789761,0.0007381366051412312,0.0007381366051412312,-0.012278244476394673,-0.012278244476394681,0.11060073654271935,0.11060073654271935,0.04690189639467475,0.04690189639467475,0.12021801525773454,0.12021801525773454,0.10697625663872067,0.10697625663872067,0.08530644073470446,0.08530644073470446,-0.16775311716933822,-0.16775311716933822,0.021148147680981003,0.02114814768098098,0.09238739353446343,0.09238739353446343,0.09090133668383976,0.09090133668383972,0.05486208916179778,0.05486208916179778,0.15569955891488824,0.15569955891488824,-0.10237788593058358,-0.10237788593058358,-0.008991897181314209,-0.008991897181314209,-4.232677673291952e-16,,-4.232677673291952e-16,,-4.232677673291952e-16,,-0.020424443240571515,-0.020424443240571532,0.04776448860667997,0.04776448860667997,0.34305930516756733,0.34305930516756733,0.0893747743177796,0.08937477431777957,-0.14264452748702042,-0.14264452748702036,-0.03503614908885687,-0.03503614908885687,0.031099456197614526,0.03109945619761454,-0.13454178806158087,-0.13454178806158087,-0.10222568572975235,-0.10222568572975238,0.12362218114279756,0.12362218114279756,0.2138103679762953,0.21381036797629527,0.142436789745881,0.14243678974588103,-0.060735517993974995,-0.060735517993974995,0.4817217952432586,0.4817217952432586,0.061059865962341996,0.061059865962341996,0.01421995993371132,0.014219959933711323,0.3377804138061698,0.3377804138061698,0.1648350011227452,0.16483500112274518,-0.11402876480098607,-0.11402876480098607,-0.026205542889301953,-0.02620554288930195,0.02198352596388713,0.02198352596388713,0.2623072145163683,0.2623072145163683,0.48473189161851166,0.48473189161851177,,
HR_Minimum,-0.25914245275946574,-0.05377571352412001,-0.2535363477219857,0.08354272065234648,0.06054226693220716,-0.21895373435490809,-0.1315979734493989,0.044623316535935695,0.09644357548921369,0.13224959863817928,0.07079508056908615,0.1640062732215745,0.05536373721264323,0.023408693830699642,0.0047741904564632745,0.19947390658787753,0.032510956794278595,-0.10789242493424389,-0.15215285424064318,-0.06180154371619635,-0.0073345442413403385,-0.08045348687549203,0.026551898913226974,-0.05797842201352541,0.17407666937131197,0.03841681638575935,0.04700615734294119,-0.17377317249870525,-0.03883611466673122,0.06968602925894037,0.0523262393584739,0.06598527358954781,0.06758809042146247,-0.13037112613897733,-0.015361023361179752,,,,-0.07322596386052815,0.060267877349473455,0.39007175786891857,0.04164329311828646,-0.11725114380073312,-0.0507525539109135,-0.025675299710874268,-0.08518293918044255,-0.07146282771661133,0.08922181141362527,0.23736529602056394,0.12306316846133666,-0.02206446939930423,0.4769640615934901,0.04483449560318171,0.07808452274262044,0.33856639580168707,0.09411256316562454,-0.08046617236716232,-0.037386592566610956,0.08040338107723578,0.23203307662075928,0.48616972145642035,,-0.25914245275946574,-0.25914245275946574,-0.05377571352412001,-0.05377571352412001,-0.25353634772198574,-0.25353634772198574,0.08354272065234647,0.08354272065234647,0.0605422669322072,0.06054226693220716,-0.2189537343549081,-0.2189537343549081,-0.1315979734493989,-0.1315979734493989,0.044623316535935695,0.044623316535935695,0.09644357548921367,0.09644357548921366,0.1322495986381793,0.1322495986381793,0.07079508056908615,0.07079508056908615,0.16400627322157452,0.16400627322157452,0.05536373721264323,0.05536373721264323,0.023408693830699653,0.023408693830699635,0.0047741904564632745,0.004774190456463283,0.1994739065878775,0.1994739065878775,0.03251095679427862,0.03251095679427856,-0.10789242493424389,-0.10789242493424389,-0.15215285424064315,-0.15215285424064315,-0.061801543716196304,-0.061801543716196325,-0.0073345442413403125,-0.007334544241340327,-0.08045348687549199,-0.080453486875492,0.026551898913226995,0.026551898913226995,-0.057978422013525446,-0.05797842201352541,0.17407666937131197,0.17407666937131197,0.038416816385759354,0.03841681638575935,0.04700615734294121,0.047006157342941196,-0.17377317249870528,-0.17377317249870528,-0.038836114666731196,-0.03883611466673121,0.06968602925894037,0.06968602925894037,0.0523262393584739,0.05232623935847392,0.0659852735895478,0.0659852735895478,0.06758809042146247,0.06758809042146247,-0.13037112613897733,-0.13037112613897733,-0.01536102336117979,-0.015361023361179765,1.5783719826664074e-17,,1.5783719826664074e-17,,6.839611924887764e-17,,-0.07322596386052818,-0.07322596386052821,0.06026787734947347,0.06026787734947347,0.39007175786891857,0.39007175786891857,0.04164329311828646,0.04164329311828646,-0.1172511438007331,-0.11725114380073307,-0.050752553910913475,-0.0507525539109135,-0.025675299710874237,-0.025675299710874233,-0.08518293918044255,-0.08518293918044255,-0.07146282771661133,-0.07146282771661133,0.08922181141362527,0.08922181141362527,0.23736529602056397,0.23736529602056394,0.12306316846133666,0.12306316846133666,-0.022064469399304204,-0.022064469399304194,0.47696406159349,0.47696406159349,0.044834495603181694,0.04483449560318171,0.07808452274262047,0.07808452274262044,0.33856639580168707,0.338566395801687,0.09411256316562454,0.09411256316562455,-0.08046617236716232,-0.08046617236716232,-0.037386592566610956,-0.03738659256661094,0.08040338107723576,0.08040338107723578,0.23203307662075928,0.23203307662075928,0.4861697214564203,0.48616972145642035,,
HR_Stdev,0.08714734622486925,-0.055090088991402254,-0.1091477037492154,-0.050383360621989164,-0.12138833260525005,-0.2665656945740381,-0.08884194310670016,0.050501214742140706,0.09206024931856688,0.05647022529110849,-0.14535231894724582,0.054787831919512794,0.14850793338877002,0.0974830842646774,-0.005519488401138231,0.029969059134680346,-0.11323216289391971,-0.05617641118288823,-0.0075563043133702315,-0.02385676377470709,0.0765663020991819,0.17199986258440275,0.21525977641707342,0.24301076830870508,-0.07035549723110168,0.15900683989001263,0.11390044448308365,-0.09065209971081326,0.047456972522851075,0.16646314198267861,0.10480692848969021,0.028101514009345328,0.2792268021177568,0.03399168541198721,-0.026817368403185392,,,,0.05898060574656835,-0.04466167837397054,0.03482550202095275,0.19292923631427375,-0.011105460478421222,0.14426079265039607,0.28792859660127607,-0.11018020725285797,-0.09517005933666589,0.1482560864828952,-0.017813841903564723,0.1146719188053399,-0.050687232337434385,0.21358729441521448,0.12250849558230197,-0.10797230702899148,0.1751949291507366,0.21690551284255813,-0.09851995336091636,0.12813212387422887,-0.12029110973897085,0.08104892314420599,0.19265417048584874,,0.08714734622486928,0.08714734622486928,-0.055090088991402254,-0.055090088991402254,-0.1091477037492154,-0.1091477037492154,-0.05038336062198915,-0.05038336062198915,-0.12138833260525006,-0.12138833260525005,-0.26656569457403817,-0.26656569457403817,-0.08884194310670011,-0.08884194310670016,0.050501214742140706,0.050501214742140706,0.09206024931856688,0.09206024931856688,0.05647022529110851,0.05647022529110848,-0.14535231894724582,-0.14535231894724582,0.054787831919512774,0.054787831919512774,0.14850793338877002,0.14850793338877002,0.09748308426467743,0.09748308426467743,-0.005519488401138307,-0.005519488401138275,0.029969059134680287,0.029969059134680287,-0.11323216289391971,-0.11323216289391967,-0.05617641118288822,-0.05617641118288822,-0.0075563043133702315,-0.0075563043133702315,-0.0238567637747071,-0.02385676377470711,0.07656630209918193,0.07656630209918193,0.1719998625844028,0.17199986258440278,0.21525977641707333,0.21525977641707333,0.24301076830870513,0.24301076830870508,-0.07035549723110168,-0.07035549723110168,0.15900683989001263,0.15900683989001263,0.11390044448308365,0.11390044448308367,-0.09065209971081326,-0.09065209971081326,0.047456972522851096,0.047456972522851096,0.16646314198267861,0.16646314198267861,0.10480692848969024,0.1048069284896902,0.028101514009345328,0.028101514009345328,0.27922680211775686,0.27922680211775686,0.03399168541198721,0.03399168541198721,-0.026817368403185396,-0.026817368403185396,2.8780929835209606e-16,,2.8780929835209606e-16,,2.671171265751479e-16,,0.058980605746568375,0.05898060574656839,-0.044661678373970545,-0.044661678373970524,0.03482550202095275,0.03482550202095275,0.19292923631427378,0.19292923631427375,-0.01110546047842122,-0.011105460478421196,0.14426079265039607,0.14426079265039607,0.28792859660127595,0.28792859660127595,-0.11018020725285797,-0.11018020725285797,-0.09517005933666589,-0.09517005933666589,0.14825608648289518,0.1482560864828952,-0.01781384190356471,-0.017813841903564723,0.1146719188053399,0.1146719188053399,-0.050687232337434406,-0.05068723233743441,0.21358729441521448,0.21358729441521448,0.12250849558230192,0.12250849558230197,-0.10797230702899147,-0.10797230702899148,0.1751949291507366,0.1751949291507366,0.21690551284255813,0.21690551284255813,-0.09851995336091636,-0.09851995336091636,0.12813212387422887,0.12813212387422887,-0.12029110973897085,-0.12029110973897085,0.08104892314420599,0.08104892314420596,0.19265417048584874,0.19265417048584874,,
HR_RMS,-0.18253332386047194,-0.05495677396523277,-0.24933991086654747,0.06950615130711946,-0.01168389962877468,-0.2554141214321616,-0.16360584595368344,0.07129187257798816,0.1324606055957306,0.14271088367187226,0.011694875565264889,0.18307062956038234,0.12160988276473757,0.07591298462834009,0.034631793880213785,0.18510300372776645,-0.004899677431646715,-0.11742931714981039,-0.11428828158394344,-0.06241756131960799,0.005501629950559803,-0.003811308341099482,0.11894182156455577,0.056650971183890994,0.11636550552120498,0.11060516902390949,0.09004292722826722,-0.1688358122748081,0.021923185907354287,0.1004733932977187,0.09352351661527164,0.057073620385635536,0.164972776226251,-0.0997195210102714,-0.010096576915272121,,,,-0.017421077804745153,0.04651492737964386,0.33910222684095637,0.09838306174533312,-0.13951819484549818,-0.027594618759145588,0.04325308176740783,-0.13613720712346628,-0.10506895840572987,0.12884951249134904,0.2083876987281697,0.1458547581319754,-0.05969552846673204,0.48505887878216203,0.06616212093574633,0.00968277423987087,0.3396517460119795,0.1724975575735739,-0.11601882812890867,-0.019002575186234705,0.017627071886652107,0.2622714394177854,0.4872984908883561,,-0.1825333238604719,-0.1825333238604719,-0.05495677396523277,-0.05495677396523277,-0.24933991086654742,-0.24933991086654742,0.06950615130711944,0.06950615130711944,-0.01168389962877469,-0.01168389962877468,-0.2554141214321618,-0.2554141214321618,-0.16360584595368344,-0.16360584595368344,0.07129187257798816,0.07129187257798816,0.13246060559573059,0.13246060559573059,0.14271088367187226,0.14271088367187232,0.011694875565264889,0.011694875565264889,0.18307062956038234,0.18307062956038234,0.12160988276473761,0.12160988276473761,0.07591298462834009,0.0759129846283401,0.03463179388021377,0.03463179388021376,0.18510300372776636,0.18510300372776636,-0.004899677431646725,-0.004899677431646724,-0.11742931714981036,-0.11742931714981036,-0.11428828158394345,-0.11428828158394345,-0.06241756131960791,-0.06241756131960791,0.005501629950559821,0.00550162995055981,-0.0038113083410994805,-0.0038113083410994796,0.11894182156455581,0.11894182156455581,0.05665097118389096,0.056650971183890994,0.116365505521205,0.11636550552120498,0.11060516902390949,0.11060516902390949,0.09004292722826719,0.09004292722826719,-0.16883581227480818,-0.16883581227480818,0.021923185907354304,0.021923185907354276,0.1004733932977187,0.1004733932977187,0.09352351661527164,0.09352351661527163,0.057073620385635536,0.057073620385635536,0.16497277622625095,0.16497277622625095,-0.0997195210102714,-0.0997195210102714,-0.010096576915272108,-0.010096576915272108,-3.9982146655074074e-16,,-3.9982146655074074e-16,,-3.6808960412607874e-16,,-0.01742107780474519,-0.0174210778047452,0.046514927379643876,0.046514927379643856,0.33910222684095637,0.33910222684095637,0.09838306174533311,0.09838306174533311,-0.13951819484549816,-0.13951819484549818,-0.02759461875914557,-0.027594618759145588,0.04325308176740781,0.0432530817674078,-0.13613720712346628,-0.13613720712346628,-0.10506895840572986,-0.10506895840572987,0.12884951249134907,0.12884951249134904,0.20838769872816973,0.2083876987281697,0.1458547581319754,0.14585475813197543,-0.05969552846673203,-0.05969552846673202,0.4850588787821619,0.4850588787821619,0.06616212093574636,0.06616212093574633,0.00968277423987087,0.00968277423987087,0.3396517460119795,0.3396517460119795,0.17249755757357385,0.17249755757357382,-0.11601882812890867,-0.11601882812890867,-0.019002575186234705,-0.01900257518623473,0.017627071886652107,0.017627071886652107,0.2622714394177854,0.2622714394177854,0.4872984908883561,0.4872984908883561,,
HR_MAD,0.0931151238756832,-0.031089889268662876,-0.1098532019752687,-0.032854457134255055,-0.1315136420111343,-0.21348040541357713,-0.09803401594712337,0.08535271315798869,0.08499477671806258,0.08454605891638729,-0.14054391570214655,0.07768376957471029,0.134256779910361,0.12843520609095477,-0.008460690753934446,0.02233802122407187,-0.12557437109738329,-0.10760874785855597,0.008162296519696029,-0.005144540435586677,0.08513583659492524,0.17617891239847402,0.23128585934610849,0.21506064447531276,-0.08714572836334959,0.14564556879596915,0.12228667347592777,-0.08363935036486152,0.0636830516267165,0.13809289220433243,0.10497157664179692,0.052746118569670264,0.2538123672968001,-0.00296606897898789,-0.03911626685944361,,,,0.07001625522021762,-0.016464892032276326,0.035221488539783234,0.22360438238999786,-0.004187850548429352,0.13538748909834536,0.28261098205890295,-0.10235055745371376,-0.07932471309050962,0.11845669209136754,-0.038228119645594666,0.0879787407598236,0.0033232617960835134,0.18745735185112578,0.14287711720947713,-0.10642865587828525,0.20260930249764592,0.2227524552738879,-0.11646789903476198,0.14969104954902723,-0.1353536094904627,0.11084326776168056,0.1595627887621279,,0.0931151238756832,0.0931151238756832,-0.031089889268662876,-0.031089889268662876,-0.1098532019752686,-0.1098532019752686,-0.03285445713425505,-0.03285445713425505,-0.13151364201113433,-0.1315136420111343,-0.21348040541357716,-0.21348040541357716,-0.09803401594712337,-0.09803401594712337,0.08535271315798869,0.08535271315798867,0.08499477671806256,0.08499477671806256,0.08454605891638728,0.0845460589163873,-0.14054391570214655,-0.14054391570214655,0.07768376957471027,0.07768376957471027,0.134256779910361,0.134256779910361,0.12843520609095477,0.12843520609095485,-0.008460690753934545,-0.008460690753934505,0.022338021224071903,0.022338021224071903,-0.12557437109738329,-0.12557437109738326,-0.107608747858556,-0.107608747858556,0.00816229651969601,0.00816229651969601,-0.005144540435586693,-0.005144540435586674,0.08513583659492517,0.08513583659492521,0.1761789123984741,0.1761789123984741,0.23128585934610862,0.23128585934610862,0.2150606444753127,0.21506064447531276,-0.08714572836334959,-0.08714572836334959,0.14564556879596915,0.14564556879596915,0.1222866734759278,0.12228667347592781,-0.08363935036486156,-0.08363935036486156,0.0636830516267165,0.06368305162671652,0.13809289220433243,0.13809289220433243,0.10497157664179692,0.10497157664179692,0.052746118569670285,0.052746118569670285,0.2538123672968001,0.2538123672968001,-0.00296606897898789,-0.00296606897898789,-0.03911626685944363,-0.03911626685944363,3.3153175594677436e-16,,3.3153175594677436e-16,,3.055292652842822e-16,,0.07001625522021762,0.07001625522021761,-0.016464892032276357,-0.016464892032276326,0.035221488539783234,0.035221488539783234,0.2236043823899979,0.22360438238999786,-0.004187850548429358,-0.004187850548429347,0.13538748909834536,0.13538748909834536,0.2826109820589029,0.2826109820589029,-0.10235055745371376,-0.10235055745371376,-0.07932471309050962,-0.07932471309050962,0.11845669209136754,0.11845669209136754,-0.03822811964559466,-0.038228119645594666,0.08797874075982362,0.08797874075982359,0.0033232617960835113,0.0033232617960835113,0.18745735185112578,0.18745735185112578,0.14287711720947718,0.14287711720947713,-0.10642865587828519,-0.10642865587828525,0.20260930249764592,0.2026093024976458,0.222752455273888,0.222752455273888,-0.11646789903476198,-0.11646789903476198,0.14969104954902723,0.14969104954902715,-0.1353536094904627,-0.1353536094904627,0.11084326776168056,0.11084326776168056,0.15956278876212793,0.1595627887621279,,
HR_MAV,-0.1057182013741328,-0.12404754214102892,-0.24961783975313542,0.028531835622453296,-0.029145585640106945,-0.3601320879499172,-0.11661814016845934,0.028498884902260137,0.11964712793947736,0.05177040208091827,-0.09510483677210299,0.13111536031252918,0.15163945261319764,0.021570612364965967,-0.021166184799906645,0.15684405471373533,-0.05083741819745137,-0.029229025192385297,-0.14789407422077777,-0.10157021692275267,0.03570555899339346,0.028758894385002697,0.1345338940533363,0.16264407716501983,0.105229736560527,0.1908982457398638,0.07668374265226179,-0.1921549028132618,-0.001925685432826759,0.2045686778492467,0.11624436718413535,0.033350177109230286,0.26388776836447514,-0.03945659622899086,-0.035007567457251275,,,,-0.03795941304719017,-0.04355002425149619,0.22732673501743864,0.09647298962359128,-0.09362032336235407,0.05356482791460014,0.17135166823259879,-0.13716263492842748,-0.1292151561821282,0.2055644735917043,0.200206494388303,0.16645805511430037,-0.08444743566620415,0.45342838716829065,0.10166218671089507,-0.027348809418632703,0.2885912088233124,0.15531716564050382,-0.07803299070004492,0.05342057656450397,-0.002915309606739121,0.16692349292099373,0.4647551800314821,,-0.10571820137413279,-0.10571820137413279,-0.12404754214102892,-0.12404754214102892,-0.24961783975313542,-0.24961783975313542,0.028531835622453306,0.028531835622453306,-0.029145585640106955,-0.029145585640106945,-0.36013208794991736,-0.36013208794991725,-0.11661814016845934,-0.11661814016845934,0.028498884902260137,0.028498884902260137,0.11964712793947732,0.11964712793947732,0.05177040208091819,0.05177040208091827,-0.09510483677210299,-0.09510483677210299,0.13111536031252918,0.13111536031252918,0.1516394526131976,0.1516394526131976,0.02157061236496597,0.021570612364965987,-0.0211661847999067,-0.021166184799906666,0.15684405471373525,0.15684405471373525,-0.05083741819745135,-0.05083741819745137,-0.029229025192385273,-0.029229025192385273,-0.1478940742207777,-0.1478940742207777,-0.10157021692275264,-0.10157021692275264,0.03570555899339349,0.03570555899339348,0.028758894385002735,0.02875889438500271,0.1345338940533363,0.1345338940533363,0.16264407716501983,0.16264407716501983,0.105229736560527,0.105229736560527,0.1908982457398638,0.1908982457398638,0.07668374265226173,0.07668374265226181,-0.19215490281326186,-0.19215490281326186,-0.0019256854328267496,-0.0019256854328267752,0.2045686778492467,0.2045686778492467,0.11624436718413535,0.11624436718413532,0.03335017710923028,0.03335017710923028,0.26388776836447514,0.26388776836447514,-0.03945659622899086,-0.03945659622899086,-0.03500756745725125,-0.03500756745725125,-1.725828349158435e-16,,-1.725828349158435e-16,,-1.455110176741425e-16,,-0.03795941304719019,-0.03795941304719019,-0.04355002425149619,-0.0435500242514962,0.22732673501743864,0.22732673501743864,0.09647298962359127,0.09647298962359128,-0.09362032336235411,-0.09362032336235411,0.05356482791460019,0.05356482791460014,0.17135166823259865,0.17135166823259865,-0.13716263492842748,-0.13716263492842748,-0.12921515618212823,-0.1292151561821282,0.2055644735917043,0.2055644735917043,0.20020649438830304,0.200206494388303,0.16645805511430037,0.16645805511430034,-0.08444743566620415,-0.08444743566620415,0.4534283871682905,0.4534283871682905,0.10166218671089508,0.10166218671089507,-0.027348809418632696,-0.027348809418632703,0.2885912088233124,0.28859120882331224,0.15531716564050382,0.1553171656405038,-0.07803299070004492,-0.07803299070004492,0.05342057656450397,0.05342057656450397,-0.002915309606739077,-0.002915309606739121,0.16692349292099373,0.16692349292099368,0.4647551800314819,0.4647551800314821,,
HR_Median,-0.17739792401020998,-0.03706816699371359,-0.2202488661278877,0.0659857114597169,-0.034522961235910234,-0.2177597767161915,-0.18210724087805813,0.07380265024984146,0.1348727861478762,0.14242105791790527,0.04231850469576239,0.20895813885204706,0.11537139738348891,0.07758722952901546,0.06830708765285798,0.17871426629978077,0.004128869655212262,-0.11275714382541914,-0.10128274108052332,-0.05537356563659426,-0.048743805749104405,-0.007256741636004311,0.1022603659817356,0.048934556148091196,0.10434782834928721,0.07929893392411713,0.10575770142459391,-0.14616051220876553,0.05093204190369798,0.045441441778904315,0.08828750910342825,0.041701499264463246,0.12542650019480556,-0.09816738115628576,0.012720834651947078,,,,-0.007307106606003904,0.0689550633455703,0.3306533465178672,0.0660657648551651,-0.16171098294031466,-0.07445044393184523,-0.032013619011673114,-0.14534197061964382,-0.10134068633282793,0.11598778317418053,0.20358123671661543,0.13101873432646044,-0.08977357658458575,0.4492921715009144,0.03165703373984832,0.01078506814716172,0.3137034991346269,0.15412937172086102,-0.12453597978213934,-0.06869901755911867,0.01663466609799238,0.2679965055950664,0.4568472004005293,,-0.17739792401021,-0.17739792401021,-0.03706816699371359,-0.03706816699371359,-0.2202488661278877,-0.2202488661278877,0.06598571145971689,0.06598571145971689,-0.03452296123591027,-0.034522961235910234,-0.2177597767161915,-0.2177597767161915,-0.1821072408780581,-0.18210724087805813,0.07380265024984146,0.07380265024984146,0.13487278614787618,0.13487278614787618,0.1424210579179052,0.1424210579179052,0.04231850469576239,0.04231850469576239,0.20895813885204706,0.20895813885204706,0.11537139738348891,0.11537139738348891,0.0775872295290155,0.0775872295290155,0.06830708765285799,0.06830708765285799,0.17871426629978088,0.17871426629978088,0.004128869655212262,0.004128869655212299,-0.1127571438254192,-0.1127571438254192,-0.10128274108052335,-0.10128274108052335,-0.055373565636594166,-0.055373565636594166,-0.04874380574910438,-0.04874380574910438,-0.007256741636004322,-0.00725674163600432,0.1022603659817356,0.1022603659817356,0.04893455614809118,0.048934556148091196,0.10434782834928721,0.10434782834928721,0.07929893392411713,0.07929893392411713,0.10575770142459388,0.10575770142459394,-0.14616051220876553,-0.14616051220876553,0.05093204190369798,0.050932041903697954,0.045441441778904315,0.045441441778904315,0.08828750910342822,0.08828750910342821,0.04170149926446326,0.04170149926446326,0.12542650019480553,0.12542650019480553,-0.09816738115628576,-0.09816738115628576,0.012720834651947063,0.012720834651947063,8.911817438768826e-17,,8.911817438768826e-17,,9.972748086241306e-17,,-0.007307106606003928,-0.007307106606003956,0.06895506334557032,0.06895506334557033,0.3306533465178672,0.3306533465178672,0.0660657648551651,0.0660657648551651,-0.16171098294031466,-0.16171098294031466,-0.0744504439318452,-0.07445044393184523,-0.03201361901167307,-0.03201361901167307,-0.14534197061964382,-0.14534197061964382,-0.10134068633282792,-0.10134068633282793,0.11598778317418056,0.11598778317418053,0.20358123671661546,0.20358123671661543,0.13101873432646044,0.13101873432646047,-0.08977357658458568,-0.0897735765845857,0.4492921715009141,0.4492921715009141,0.03165703373984832,0.03165703373984832,0.01078506814716172,0.01078506814716172,0.3137034991346269,0.31370349913462686,0.1541293717208611,0.15412937172086105,-0.12453597978213933,-0.12453597978213934,-0.06869901755911867,-0.06869901755911868,0.016634666097992377,0.01663466609799238,0.2679965055950664,0.2679965055950664,0.45684720040052934,0.4568472004005293,,
