,sleep,fowg,wtshdiss,badperson,eat_public,eat_worry,anxiety,worthless,restrict,desirethin,overvalwtsh,reject,mistakes,highstand,iuc,saa,intrus_thought,fearloc,bodydiss,ineffective,food_intrus,guilty,shame,sad,si,thought_death,scared,feelfat,tired,agitated,relax,urge_restrict,stress,skipmeal,foodrules,vomit,laxdiur,binge,bodycheck,impulse,exercise,compulsion,avoid_food,selfharm,hunger_anx,smallportion,drink_public,avoid_emo,avoid_sit,emo_overwhelm,eat_anx,rumination,heartrace,physsens_eat,attn_others,worryoverwhelm,physsens,socialanx,sens_body,ridthoughts,memories,chewspit
EDA_Minimum,0.015124500412566315,-0.6842410122246517,-0.45787145608736196,-0.49957754624391953,0.3835441217085516,0.7304252096778664,0.03403532965759163,0.657947623308266,0.14520763696603445,-0.7761409694233679,-0.19402263597161282,-0.10514205492464256,0.29243596375212244,0.45287237250050877,-0.41734677711517476,-0.542939710710218,0.6744961726763852,0.003682352601682114,0.16413801515346035,0.563353788384594,-0.2305668552238918,0.2628347498699752,0.31152903354042283,-0.28343944219539013,,,-0.27476609368700744,-0.21959345307372286,0.08189717553940604,0.817005078334757,-0.06320327880855954,0.3658166647185565,0.1794518719076484,-0.40686190960286656,-0.29847343670916704,-0.40346624452853613,-0.44146880603672367,-0.4222036461028577,-0.1585009080339714,-0.4021209886212234,-0.21079792549623774,-0.0011850836116280268,0.31699822870073535,,-0.128004431069091,0.05124093210133542,0.5393841167541904,-0.6628886115559248,0.4824437682514635,-0.543873025951489,-0.08145254145528219,-0.21396484862021006,0.046369002829389126,0.9548510308370634,-0.1457926526953334,0.58767685225297,-0.5641861834659205,-0.47901083739291184,-0.6762031791367422,-0.2939816151634773,-0.22730451158012335,-0.17282590099685946
EDA_Stdev,0.4596626502068022,0.3857242486831109,0.01652189657507064,0.8712977350551576,0.0942899855499364,0.2690250690668032,-0.05977473565717331,0.3873022923492478,0.036331368765350175,0.469915765495275,-0.09685906136188546,-0.3414811754188776,0.48703815033663034,0.3283779555931974,-0.21602756595566278,0.4934305588363117,0.33308444997178305,-0.3594319882031096,-0.6328492175317447,0.08442818740614433,0.9776579641512478,0.1724911366405172,0.1894927472539868,-0.24927698886090704,,,0.9848142119200017,-0.6237516064713017,-0.41459423333511325,-0.36718882648955997,-0.9199074316230765,0.4010259572663167,0.14474506773460907,-0.10118246167812371,0.0670482331337098,-0.245849421679976,-0.35396483947962953,-0.269492530507062,-0.7038459293835332,-0.2300731669016588,-0.3286728373509484,-0.5050733964077291,0.047782303350756505,,-0.13301291953394087,0.3966498140127262,-0.654151358846789,0.6693528603477601,-0.3908591693873013,0.4376609722047605,-0.028655638906189433,-0.5280701987734202,-0.04523659455006234,-0.18693334293243388,0.6859065353742502,0.14901091173896475,0.5570353919288238,-0.4662154734577008,0.3381469460007757,0.0444828067428527,-0.2828597027556715,-0.2782952552748707
EDA_RMS,0.41794209405569444,0.18720669157807102,-0.18833429257850448,0.7286825627118081,0.3143915227428416,0.5919458224363074,0.0420221595265429,0.6184719504738131,0.18245835353170065,0.2338671477504431,-0.08588507480682023,-0.4164439706859479,0.5834450819380003,0.46072801749681225,-0.31925286483419313,0.2813638061440602,0.6446930413253615,-0.4211509612789759,-0.6407046968540994,0.3679628446770685,0.9173732050350545,0.3563108797848113,0.36237489141288415,-0.29266385806076195,,,0.903134011106191,-0.6486242983779832,-0.31084328475660256,-0.034925754783657136,-0.9292813012179992,0.5637647630035685,0.28676366200632086,-0.26640002647818395,-0.08822792902847745,-0.3947045197303516,-0.4855205684648857,-0.43095145622443115,-0.7127375652723204,-0.3909684573796317,-0.4146172854176614,-0.4888774327465122,0.17456816582857929,,-0.09294013378005139,0.48971740704673233,-0.40097902923964296,0.4768722544503687,-0.143243108084005,0.2840780164826044,0.03274785133151205,-0.6136884184038065,0.028242992744192896,0.14816274694867865,0.5749234680947524,0.4249999346154318,0.37237890458984757,-0.6081264163619512,0.12312408299406669,-0.04726052911220748,-0.2999396690509935,-0.27543707085464886
EDA_MAD,0.45734444099947646,0.38079146720202617,-0.01550994627062794,0.8683183777736397,0.165225394136817,0.3393036535457961,-0.011620348848449981,0.4312417347979291,0.09235010807106955,0.45163207894491425,-0.0808735330948401,-0.3846204273984617,0.5164337450372355,0.3527721908245107,-0.2260938497849797,0.4439598803784691,0.40523142111654575,-0.4053077846948442,-0.6531556976907866,0.15250691521210327,0.9805244236280146,0.23880533482976954,0.24993345001913572,-0.24529546980899308,,,0.9862494385293925,-0.6107110700601788,-0.3730141511045089,-0.3104398378337437,-0.9236012817399836,0.427417175286103,0.1958538812380398,-0.15171252529212415,0.021465737575746605,-0.2544559744256122,-0.38022102175540584,-0.28284320718656736,-0.6915603946425609,-0.2455143040324333,-0.3617660445418665,-0.48637050833492773,0.05368344397833681,,-0.09524580296323197,0.42695862692678993,-0.5937684531983745,0.6545598977639292,-0.33851932429486564,0.42765686293167493,0.015991968195146224,-0.551888780536727,-0.027794335719758846,-0.14045821500140726,0.6489289925096519,0.20726791356033716,0.5512883602179822,-0.4722432281651139,0.3166977943149852,0.019590309201517685,-0.27892404568965284,-0.2698129796556892
EDA_MAV,0.47614285683306146,0.24998784027541412,-0.04779711725831577,0.7927064593990276,-0.03960567519617725,0.22398463955054176,-0.208314331992469,0.38032197874737844,-0.10466374601582261,0.3613449104401182,-0.1528886465525556,-0.21470689959749661,0.47379665850670966,0.36219435138976097,-0.2934980250084468,0.5334557227955256,0.29775052481478564,-0.20911542982712736,-0.5535945807494582,0.0044389188277430295,0.9422763253633123,0.0314278481336645,0.10192793952726426,-0.2749357960213195,,,0.9475663795079975,-0.7313911042009921,-0.5471527262254633,-0.3273509342880734,-0.9334632289792267,0.46636982632739526,0.08438791752405095,-0.03254666305404872,0.09153118872325694,-0.3241501027049089,-0.3778120875517174,-0.33577760147378094,-0.7992974064270973,-0.28011170749465114,-0.2332049072455479,-0.5602440568560856,0.10478388081618407,,-0.285309271599847,0.33671648783157154,-0.7332280096598053,0.5969997012648708,-0.40499612802203766,0.4078341152913489,-0.18507716700700055,-0.46933021672857483,-0.09641756947644035,-0.11078909689862457,0.7918795451036071,0.10201351649097878,0.4612419149691134,-0.557250162514547,0.3037654781234892,0.04474397478755096,-0.31175792411097036,-0.2979642862316724
EDA_Median,0.39171141500027734,0.13855285730073427,-0.2292733530229452,0.6870658846064991,0.3405953566348614,0.6426000971009428,0.0548663254595959,0.6485888996426695,0.2018950899635684,0.18269501671966704,-0.07857822236811443,-0.4100678066904623,0.5809538850588755,0.4699417264132028,-0.32823097385814387,0.24922486957452497,0.6899140972382265,-0.4137517721630324,-0.6348025158280095,0.4152999802135664,0.8914896191157597,0.3759346456817153,0.37505049530400747,-0.29663268332597165,,,0.8703355564368567,-0.6475114981173989,-0.2912888592695133,0.028804060601978553,-0.9169216679860729,0.5904611776349983,0.30023314088693587,-0.27822501234972236,-0.10583225155355591,-0.43044575225622306,-0.49360137965022466,-0.46783782482302966,-0.7065638971889695,-0.428221755400572,-0.4153413079026848,-0.4913342114748757,0.21046580393355646,,-0.0903720168586547,0.5051686189206543,-0.35373694273407497,0.4334185778580031,-0.09346835272674849,0.24749316104769326,0.03573776002881628,-0.6194177409816306,0.05030752272391917,0.21053974542112433,0.5504667205129478,0.47402653352714147,0.31946455655793654,-0.634753047574545,0.07576161754225973,-0.05073270403413681,-0.29303448137169225,-0.2669900442948931
EDA_P25,0.39372941007257556,0.14823264971384306,-0.22978068561956586,0.6945327650603483,0.3415236842124703,0.6379496612360278,0.05835412288899625,0.6406195307680378,0.20473798517909633,0.19249020858904872,-0.07157479985251862,-0.4112311517295272,0.5801294132513292,0.4660783041224649,-0.3242732221061878,0.25162891074931537,0.6886231235501168,-0.4173051876024192,-0.6389375627748112,0.4128779913373783,0.8950922831503425,0.3784504715534403,0.37878952671064775,-0.2875053268385584,,,0.8750299455395256,-0.6430282418160324,-0.28959826535039257,0.024938777587600425,-0.9152134540104319,0.591349553852083,0.307023541943703,-0.2773203839586263,-0.11037558253898856,-0.42468811078807595,-0.4899201212926769,-0.4620792005584793,-0.7032721011420093,-0.4225887697576942,-0.41179174693248777,-0.4872770296967121,0.20523659657025137,,-0.08511820714030716,0.5073840556402219,-0.35573216613455994,0.4429066583514246,-0.09220467102315227,0.2589708438293861,0.041358316170135405,-0.6144973286638866,0.0497327029738559,0.20119641904633284,0.5496148093912072,0.46971328382947586,0.3282005477387914,-0.6266308901386938,0.08774927410511439,-0.050675990099409166,-0.2864989979310731,-0.25980607185451543
EDA_P75,0.3963419261819248,0.14896005405854906,-0.22303769227916784,0.6996930787777681,0.32401836155528435,0.6247485067309266,0.04554811220969085,0.634230967713716,0.19102577150028216,0.1979458140915024,-0.07629729536969161,-0.4010434067980336,0.5745813592351025,0.46160223513896853,-0.32275540002332487,0.2687107201126533,0.6741384441033461,-0.40657960484182465,-0.6390420771171688,0.3986625863555599,0.9010095331762291,0.36249075806176817,0.36269163265647064,-0.29215720772082937,,,0.880404312988795,-0.6520186668352854,-0.3030167814571862,0.009908290184640452,-0.9215286957742663,0.588798572911914,0.2931844329374475,-0.2635427390248066,-0.09621286006434636,-0.4284797953731746,-0.4850809550643732,-0.4648635985899038,-0.7122503959924623,-0.4246226099594796,-0.4057998360192615,-0.4988660007082379,0.20838506581619412,,-0.09659875890420615,0.5044176043785572,-0.37516008881964624,0.44965698821991495,-0.10714333953724696,0.2614839221839641,0.028635461461162224,-0.6140663481127445,0.04772205739217792,0.1910643359303307,0.5640626399177647,0.4593767926395301,0.3294765114772138,-0.6320692281129493,0.09169208613321507,-0.041669684576970616,-0.2895069642874571,-0.2644273269832757
TEMP_Mean,-0.15631252430932438,0.7616086882007979,0.6022969671178326,0.6075265337850839,0.2662977743644609,-0.23893437391137903,0.14929435638991564,0.08433499388389538,0.10069159625846785,0.583142172062533,-0.28571245565044173,-0.7196803515544385,0.5694582156283262,0.33479478786603384,-0.16988881498667677,-0.14148136508435916,-0.1442799668727487,-0.6579148017520079,-0.08273647851810419,-0.27714694319007693,0.4023636772755527,0.2869629212874178,0.46843425288947554,-0.11752275751886847,,,0.5628321055453614,0.03810644734795328,0.002803001460021059,-0.6124042208304106,-0.294382268501919,-0.38537776407507274,0.18715802990425282,-0.5442999968623882,-0.16825855989542002,0.740264777900778,-0.37654353349183806,0.7115839332571937,-0.05192043001418272,0.7068132119254344,-0.5169890913489278,0.3849662053045199,-0.8063073526575186,,0.2265835766361255,-0.24248801480138593,-0.19922343417812266,0.4136638119350148,-0.543805973522282,0.37488898999854176,0.3025492463201853,-0.2057937854722689,-0.4698099915353684,-0.5473966920113384,0.08081700154251183,-0.42333016685780883,0.9636675733791482,0.42750517023540047,0.5054150997597626,-0.44520810252197995,-0.3910207337765596,-0.35192072965629867
TEMP_Minimum,-0.1712231331292243,0.7349617165497317,0.61236453878889,0.5359480133900576,0.25863227589997595,-0.27675883660572104,0.13677679249989003,0.059852549434018305,0.07937557979680529,0.537950753171843,-0.3068290130052831,-0.7120383125763129,0.5669817495691346,0.3440730918829416,-0.18792094741679852,-0.20958122628318437,-0.1762083132246297,-0.6377794705534469,-0.0037764501474856255,-0.30969562992197097,0.3187412266263057,0.26900484169623806,0.4789833489469907,-0.10268425700374996,,,0.4900416778580102,0.07867744649982537,0.01932814234475614,-0.5864031970395301,-0.2231685381412559,-0.4253921351527806,0.1880614018370632,-0.5706563426672216,-0.19951571362050474,0.7961841686918149,-0.3836793786484145,0.7701152645200586,-0.006327236841846419,0.7653895417357333,-0.4998289473758927,0.45905367413373904,-0.8539797310606715,,0.2234360015530175,-0.3114456217678676,-0.14878843335977815,0.3475131076799069,-0.5276246776528066,0.34784475603936116,0.29538237808454626,-0.1516521762697942,-0.5118485061061536,-0.5299426733430694,0.03463610781407521,-0.46744557450339974,0.9468440213142608,0.4809528098817174,0.49339031202461164,-0.4934352173553489,-0.3958023856022376,-0.3490428866419013
